url,title,rating,year
https://eufactcheck.eu/blogpost/blog-global-warming-affects-both-nature-and-human-beings/,Global warming affects both: Nature and human beings,,2024
https://eufactcheck.eu/factcheck/mostly-false-trans-is-a-dangerous-trend-gender-affirming-surgeries-in-germany-have-increased-from-120-in-2005-to-2-598-in-2021/,“Trans is a dangerous trend – Gender-affirming surgeries in Germany have increased from 120 in 2005 to 2.598 in 2021”,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/false-there-is-a-direct-connection-between-covid-vaccines-and-excess-mortality/,There is a direct connection between COVID vaccines and excess mortality,FALSE,2024
https://eufactcheck.eu/factcheck/false-in-the-next-25-years-1-billion-african-immigrants-will-come-to-europe/,“In the next 25 years 1 billion African immigrants will come to Europe”,FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-35-parties-will-take-part-in-the-european-parliament-elections-in-germany/,35 parties will take part in the European Parliament elections in Germany,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-false-the-brexit-hasnt-harmed-great-britain/,“The Brexit hasn’t harmed Great Britain”,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/mostly-false-euro-membership-is-an-economic-detriment-to-finland/,Euro membership is an economic detriment to Finland,MOSTLY FALSE,2024
https://eufactcheck.eu/blogpost/blog-looking-behind-the-headlines-media-ethics-and-seniors-driving-ability/,Looking Behind the Headlines – Media Ethics and Seniors’ Driving Ability,,2024
https://eufactcheck.eu/factcheck/mostly-false-after-novice-drivers-older-people-have-the-highest-accident-rate-p-km/,"After novice drivers, older people have the highest accident rate p/km",MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-58-million-tonnes-of-food-annually-go-to-waste-in-the-eu/,“58 million tonnes of food annually go to waste in the EU”,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/true-two-thirds-of-poles-oppose-the-adoption-of-the-euro/,Two-thirds of Poles oppose the adoption of the euro,TRUE,2024
https://eufactcheck.eu/factcheck/false-eus-new-environmental-law-bans-bonfires/,EU’s new environmental law bans bonfires,FALSE,2024
https://eufactcheck.eu/factcheck/uncheckable-youtube-favored-far-right-videos-during-the-2024-finnish-presidential-election/,“YouTube favored far-right videos during the 2024 Finnish presidential election”,UNCHECKABLE,2024
https://eufactcheck.eu/factcheck/mostly-true-the-packaging-and-packaging-waste-regulation-is-a-robust-and-evidence-based-law/,The Packaging and Packaging Waste Regulation is a “robust and evidence-based law”,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-false-the-digital-service-act-is-intended-to-prevent-the-sharing-of-unorthodox-and-creative-ideas/,The Digital Service Act is intended to prevent the sharing of unorthodox and creative ideas,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/uncheckable-the-many-thousand-ukrainian-deserters-are-against-continuing-the-war/,The many thousand Ukrainian deserters are against continuing the war,UNCHECKABLE,2024
https://eufactcheck.eu/factcheck/mostly-false-energy-and-food-are-getting-more-expensive-and-companies-are-leaving/,“Energy and food are getting more expensive and companies are leaving”,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/false-every-second-immigrant-who-comes-to-germany-has-no-right-to-protection-at-all-but-can-usually-still-stay-and-receive-social-benefits/,"“Every second immigrant who comes to Germany has no right to protection at all, but can usually still stay and receive social benefits”",FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-inflation-issue-that-most-concerns-portuguese-in-2024-eu-elections/,Inflation issue that most concerns Portuguese in 2024 EU elections,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-false-only-1-of-the-eu-budget-eu-is-a-share-of-the-gdp-of-all-countries-america-has-33-of-its-budget-in-relation-to-gdp/,“Only 1% of the EU budget EU is a share of the GDP of all countries. America has 33% of its budget in relation to GDP”,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/mostly-false-germany-is-the-biggest-net-contributor-but-is-poorer-has-to-work-longer-and-has-less-home-ownerships-than-most-of-the-eu-members/,"Germany biggest EU net contributor, but is poorer, has to work longer and has less home ownerships than most  EU-members",MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/false-almost-60-of-violent-crimes-in-germany-are-committed-by-men-with-migrant-background/,Almost 60% of violent crimes in Germany are committed by men with migrant background,FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-ec-first-institution-in-world-to-ban-tiktok-on-corporate-phones-and-von-der-leyen-has-done-a-lot-to-regulate-the-platforms-services/,EC “first institution in world” to ban TikTok on corporate phones and Von der Leyen “has done a lot” to regulate the platform’s services,MOSTLY TRUE,2024
https://eufactcheck.eu/blogpost/blog-navigating-press-freedom-challenges-in-overwhelmed-health-systems/,Navigating Press Freedom Challenges in Overwhelmed Health Systems,,2024
https://eufactcheck.eu/factcheck/mostly-false-hungarys-economy-almost-doubled-in-14-years/,Hungary’s economy almost doubled in 14 years,MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-there-is-still-a-gender-pay-gap-in-iceland/,There is still a gender pay gap in Iceland,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/true-the-past-twelve-months-were-1-3-degrees-celsius-warmer-than-the-pre-industrial-era/,the past twelve months were 1.3 degrees Celsius warmer than the pre-industrial era,TRUE,2024
https://eufactcheck.eu/blogpost/bulgaria-in-the-eu-by-the-youtube-channel-eu-made-simple/,“Bulgaria in the EU” by the YouTube channel EU Made Simple,,2024
https://eufactcheck.eu/factcheck/eu-makes-significant-progress-on-gender-equality-ahead-of-the-upcoming-elections/,EU makes significant progress on gender equality ahead of the upcoming elections,TRUE,2024
https://eufactcheck.eu/blogpost/blog-you-could-get-depressed-expert-says-about-climate-consequences/,"“You could get depressed”, expert says about climate consequences",,2024
https://eufactcheck.eu/blogpost/blog-fair-play-in-danger-a-referees-gaze-on-game-cancellation-in-amateur-football/,Fair Play in Danger? A referees’ gaze on game cancellation in amateur football,,2024
https://eufactcheck.eu/blogpost/blog-abortions-in-germany-does-hate-towards-those-affected-and-those-helping-them-lead-to-more-abortions/,Abortions in Germany: Does hate towards those affected and those helping them lead to more abortions?,,2024
https://eufactcheck.eu/factcheck/true-supporters-of-full-confiscation-of-russian-assets-have-increased-in-european-parliament/,Supporters of full confiscation of Russian assets have increased in European Parliament,TRUE,2024
https://eufactcheck.eu/blogpost/blog-unwrapping-the-environmental-impact-of-shopping/,Unwrapping the environmental impact of shopping,,2024
https://eufactcheck.eu/factcheck/true-who-reports-significant-increase-in-cholera-cases/,“WHO reports significant increase in cholera cases”,TRUE,2024
https://eufactcheck.eu/blogpost/blog-gentlemens-guide-unlock-the-secret-of-dirndl-bows/,Gentlemen’s Guide: Unlock the secret of dirndl bows,,2024
https://eufactcheck.eu/factcheck/mostly-false-680000-libyan-migrants-will-arrive-in-europe-specifically-germany/,"680,000 Libyan migrants will arrive in Europe specifically Germany",MOSTLY FALSE,2024
https://eufactcheck.eu/factcheck/mostly-true-banning-nuclear-energy-is-the-stupidest-thing-a-country-can-do/,“Banning nuclear energy is the stupidest thing a country can do”,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-true-in-the-past-season-961-games-in-amateur-football-were-canceled-due-to-violence-and-discrimination/,"In the past season, 961 games in amateur football were canceled due to violence and discrimination",MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/true-migratory-birds-are-threatened-by-climate-change/,Migratory birds are threatened by climate change,TRUE,2024
https://eufactcheck.eu/factcheck/uncheckable-eu-spends-trillions-to-slow-climate-change-by-0-05-degrees/,EU spends trillions to slow climate change by 0.05 degrees,UNCHECKABLE,2024
https://eufactcheck.eu/factcheck/mostly-true-significant-increase-in-abortions-in-germany-since-2022/,Significant increase in abortions in Germany since 2022,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/mostly-true-eu-policies-do-not-favour-sustainable-production-or-consumption/,EU policies do not favour sustainable production or consumption,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/true-more-pensioners-than-ever-need-basic-income-support/,“More pensioners than ever need basic income support”,TRUE,2024
https://eufactcheck.eu/factcheck/mostly-true-alcohol-consumption-among-young-people-at-an-all-time-low/,“Alcohol consumption among young people at an all time low”,MOSTLY TRUE,2024
https://eufactcheck.eu/factcheck/false-the-reason-why-health-insurance-contributions-keep-rising-are-the-parties-sitting-here/,“The reason why health insurance contributions keep rising are the parties sitting here”,FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-the-speed-limit-does-not-save-a-lot-of-co%e2%82%82/,“The speed limit does not save a lot of CO₂”,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/false-everyone-who-works-full-time-earns-enough-to-live-on/,“Everyone who works full-time earns enough to live on”,FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-20-of-the-companies-covered-by-the-cbam-are-responsible-for-97-of-the-emissions/,„20% of the companies covered by the CBAM are responsible for 97% of the emissions”,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-dual-citizenship-will-become-the-rule-in-our-citizenship-law/,“Dual citizenship will become the rule in our citizenship law”,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-immigration-costs-germany-e6-trillion/,“Immigration costs Germany €6 trillion”,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-fewer-and-fewer-people-are-willing-to-make-an-effort/,“Fewer and fewer people are willing to make an effort”,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-squirrels-are-on-the-verge-of-extinction/,“Squirrels are on the verge of extinction”,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-true-but-misleading-many-member-states-are-looking-for-innovative-strategies-to-prevent-irregular-migration/,“Many Member States are looking for innovative strategies to prevent irregular migration”,MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/false-the-sea-level-in-venice-has-been-constant-for-over-1500-years/,“The sea level in Venice has been constant for over 1500 years”,FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-nuclear-energy-is-co%e2%82%82-neutral/,“Nuclear energy is CO₂-neutral”,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-we-need-to-work-more-and-more-efficiently-again/,“We need to work more and more efficiently again”,MOSTLY FALSE,2025
https://eufactcheck.eu/blogpost/comparing-germany-and-the-united-states-climate-policies/,Comparing Germany and the United States’ Climate Policies,,2025
https://eufactcheck.eu/blogpost/whether-on-private-websites-social-media-or-even-in-journalistic-media-false-figures-are-circulating-everywhere/,"Whether on private websites, social media or even in journalistic media, false figures are circulating everywhere",,2025
https://eufactcheck.eu/factcheck/mostly-false-only-around-3-of-all-co%e2%82%82-emissions-are-man-made/,“Only around 3% of all CO₂ emissions are man-made”,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-true-40-percent-less-co%e2%82%82-emissions-for-a-vegan-diet-compared-to-eating-meat-and-dairy-products/,“40 percent less CO₂ emissions for a vegan diet compared to eating meat and dairy products”,MOSTLY TRUE,2025
https://eufactcheck.eu/blogpost/populism-unpacked-why-simple-messages-thrive-in-complex-times/,Why Simple Messages Thrive in Complex Times,,2025
https://eufactcheck.eu/factcheck/mostly-false-co2-drives-plant-growth-thereby-supporting-global-nutrition/,"“CO2 drives plant growth, thereby supporting global nutrition”",MOSTLY FALSE,2025
https://eufactcheck.eu/blogpost/blog-scroll-click-misinform-inside-an-ai-powered-multilingual-clickbait-network/,Inside an AI-Powered Multilingual Clickbait Network,,2025
https://eufactcheck.eu/blogpost/blog-health-for-profit-georgias-enduring-clickbait-ecosystem/,Health for Profit – Georgia’s Enduring Clickbait Ecosystem,,2025
https://eufactcheck.eu/factcheck/mostly-false-battery-production-also-pollutes-the-environment-more-than-a-combustion-engine/,Battery production pollutes the environment more than a combustion engine,MOSTLY FALSE,2025
https://eufactcheck.eu/blogpost/blog-rhetoric-that-captures-votes-how-political-language-shapes-our-perception/,Rhetoric that captures votes – how political language shapes our perception,,2025
https://eufactcheck.eu/blogpost/blog-self-test-fact-check-on-climate-change-a-mission-impossible/,Self-Test – Fact-Check on Climate Change: A Mission Impossible?,,2025
https://eufactcheck.eu/blogpost/blog-electromobility-a-comparison-between-scandinavia-and-germany/,Electromobility – A comparison between Scandinavia and Germany,,2025
https://eufactcheck.eu/blogpost/blog-housing-cost-crisis-in-europe-why-housing-is-becoming-unaffordable-for-many/,Housing cost crisis in Europe: Why housing is becoming unaffordable for many,,2025
https://eufactcheck.eu/factcheck/mostly-true-never-before-have-rents-been-raised-as-much-as-during-your-term-of-office/,“Never before have rents been raised as much as during your term of office”,MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/mostly-false-flemish-newspaper-knack-was-on-the-usaid-payroll/,Flemish newspaper Knack was on the USAID payroll,MOSTLY FALSE,2025
https://eufactcheck.eu/blogpost/blog-slow-down-and-dig-deeper/,Fact-checking Tesla: How do you report on a company that won’t talk to you?,,2025
https://eufactcheck.eu/factcheck/mostly-false-tesla-sales-declined-with-an-average-of-63-in-europe/,"With Sales declining with an average of 63% in the EU, Europe is Boycotting Tesla",MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/albania-bans-tik-tok-for-a-year/,Albania bans Tik Tok for a year,,2025
https://eufactcheck.eu/blogpost/fact-checking-contradictory-numbers-between-confusion-and-misleading-correction/,Fact-checking contradictory numbers – between confusion and (misleading) correction,,2025
https://eufactcheck.eu/factcheck/mostly-false-russia-spends-130-billion-less-annually-on-defence-than-european-nato-states/,Russia spends $130 billion less annually on defence than European NATO states,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/false-romania-barring-calin-georgescu-from-running-in-the-presidential-election-is-unprecedented-and-undemocratic/,Romania barring Călin Georgescu from running in the presidential election is unprecedented and undemocratic,FALSE,2025
https://eufactcheck.eu/factcheck/mostly-true-germany-will-be-climate-neutral-by-2045/,“Germany will be climate-neutral by 2045”,MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/false-ms-weidel-does-not-represent-far-right-positions-but-rather-conservative-and-economically-liberal-ones/,“Ms. Weidel does not represent far-right positions but rather conservative and economically liberal ones”,FALSE,2025
https://eufactcheck.eu/factcheck/mostly-true-germany-distributes-money-all-over-the-world-but-has-none-left-for-hardworking-farmers/,"“Germany distributes money all over the world, but has none left for hardworking farmers”",MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/mostly-true-we-are-now-attracting-more-investments-in-clean-hydrogen-than-the-us-and-china-combined/,“We are now attracting more investments in clean hydrogen than the US and China combined”,MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/mostly-false-most-of-the-recipients-of-citizens-benefit-are-able-to-work/,“Most of the recipients of citizen’s benefit are able to work”,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-its-still-possible-to-reduce-emissions-so-that-we-can-meet-the-1-5-degree-target/,“It’s still possible to reduce emissions so that we can meet the 1.5 degree target”,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-true-by-2035-there-will-be-no-job-that-is-unrelated-to-ai/,"“By 2035, there will be no job that is unrelated to AI”",MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/true-there-would-be-fewer-jobs-due-to-brexit/,There would be “fewer jobs” due to Brexit,TRUE,2025
https://eufactcheck.eu/factcheck/mostly-false-the-fifa-world-cup-was-definitely-a-catalyst-for-positive-change-in-the-country/,“The FIFA World Cup was definitely a catalyst for positive change in the country“,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/true-europe-faces-security-challenges-and-potential-defense-spending-gaps-in-the-coming-years/,“Europe faces security challenges and potential defense spending gaps in the coming years”,TRUE,2025
https://eufactcheck.eu/factcheck/mostly-false-when-it-comes-to-alcohol-most-people-manage-to-stay-within-a-harmless-dose/,"“When it comes to alcohol, most people manage to stay within a harmless dose”",MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-false-germany-faces-the-highest-energy-costs-worldwide-which-is-making-its-economy-noncompetitive/,"Germany faces the highest energy costs worldwide, which is making its economy noncompetitive",MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/mostly-true-of-the-men-who-arrived-in-germany-in-2015-16-86-percent-are-now-working/,"“Of the men who arrived in Germany in 2015/16, 86 percent are now working”",MOSTLY TRUE,2025
https://eufactcheck.eu/factcheck/mostly-false-permanent-border-controls-are-a-necessity-in-order-to-limit-irregular-migration-to-germany/,Permanent border controls are “a necessity” in order to “limit irregular migration to Germany”.,MOSTLY FALSE,2025
https://eufactcheck.eu/factcheck/true-germanys-defense-expenditures-have-increased-from-34-to-90-billion-euros-in-ten-years/,“Germany’s defense expenditures have increased from 34 to 90 billion euros in ten years”,TRUE,2025
https://eufactcheck.eu/factcheck/mostly-true-almost-80-of-working-women-in-germany-cannot-provide-for-themselves-and-a-child-in-the-long-term/,“Almost 80% of working women (in Germany) cannot provide for themselves and a child in the long term”,MOSTLY TRUE,2025
